id_operacion;fecha_operacion;codigo;Marca;Modelo;Anio de lanzamiento;Anio de discontinuado;Tipo de combustible;Transmision;Plazas;Tipo de carroceria;Gama;Precio_Base_0km;Anio_fabricacion;km;precio_actual;codigo2;color
1cf69a3d-02264;11/3/2024;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2024;13000;10944;1;Blanco
84d4581f-04365;27/8/2023;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2021;59100;6841;8;Beige
80e1518d-08233;9/9/2024;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2021;57200;6250;3;Gris
a5f1f711-09312;8/7/2021;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2019;75500;5882;7;Verde
80e55933-10204;29/3/2022;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2018;90400;3605;1;Blanco
c722f281-01180;4/3/2024;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2024;13400;10920;3;Gris
fcbbc719-03562;21/1/2023;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2021;59100;6841;2;Negro
f73cc5ce-02703;2/12/2022;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2022;47600;8919;2;Negro
297009c8-00806;28/1/2023;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2022;46200;8298;7;Verde
0e5cd33a-00808;18/10/2021;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2020;79400;6356;7;Verde
d9092c19-01138;14/11/2022;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2020;84600;5349;1;Blanco
e780ccb6-00155;29/8/2024;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2022;49500;7403;3;Gris
147bf8b9-06731;5/10/2023;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2018;95800;2587;4;Plata
b0a69d4e-01171;30/4/2021;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2021;54400;8521;8;Beige
c048babc-01230;24/12/2023;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2022;50600;8041;3;Gris
805adf82-01284;23/8/2021;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2019;98800;4518;7;Verde
b61715f7-09959;28/2/2023;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2021;58600;6871;3;Gris
31a42915-06191;16/12/2023;35;Ford;Fiesta;2017;En produccion;Gasolina;Manual;5;Hatchback;Media;18000;2023;25600;10206;4;Plata
3ae9d042-07197;1/3/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;85500;12591;4;Plata
4c2ce4ae-02272;20/4/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2020;84200;15109;2;Negro
5f23fd33-09953;29/12/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2020;80400;15829;2;Negro
a5569d80-06902;16/9/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;15400;34952;3;Gris
ed93bdce-02103;17/4/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;28400;30218;2;Negro
fc23a3d1-03311;8/12/2021;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;83800;17457;7;Verde
729e496b-05365;2/11/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;15900;34857;4;Plata
6b3cd471-04306;14/2/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;84300;12818;6;Azul
105dd900-01781;1/2/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;16500;34743;1;Blanco
c198c55e-07008;16/6/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;14700;35084;4;Plata
c20f9ac9-03731;3/6/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;27900;32585;3;Gris
e2557187-04908;23/4/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;31700;29593;1;Blanco
36aa449c-06627;5/11/2021;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;93800;13291;3;Gris
880b86ac-09728;26/5/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;16700;34706;2;Negro
1465bfa1-10130;16/11/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;25000;33134;1;Blanco
c0679110-03973;21/9/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;14700;35084;7;Verde
dd8eeea6-06054;13/9/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;112600;3787;6;Azul
6d3a4cd0-03237;8/5/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;83300;15280;2;Negro
7fbfc21b-09978;13/12/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2022;46200;29120;6;Azul
79701335-10019;21/7/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;90100;11720;2;Negro
f51837a3-10033;23/10/2021;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;77500;18650;7;Verde
162a58cc-02433;27/11/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;28600;32452;4;Plata
b95023e9-05153;27/1/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;109200;3787;1;Blanco
1cc40022-02143;14/3/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2020;71900;17438;7;Verde
9faf1a23-09064;3/2/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;15700;34895;1;Blanco
d72a07b6-01897;18/6/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;13000;35406;8;Beige
8fb09827-09539;19/1/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;115000;4733;8;Beige
f5da37ee-05459;17/7/2020;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;95000;17608;2;Negro
558bf2e2-04456;20/3/2020;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;101900;14030;6;Azul
2ab896fc-09597;24/5/2020;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;94400;15450;8;Beige
27ae2a83-09039;17/4/2020;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;97000;17230;5;Rojo
27ae2905-01257;1/6/2020;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2020;71300;24368;3;Gris
b2bc220a-08996;11/12/2020;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;92700;18044;3;Gris
43804dac-06801;22/8/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;88200;14352;8;Beige
2245f1be-10479;10/10/2020;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;96100;17400;6;Azul
fc5565a4-00994;16/8/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2020;74000;17040;7;Verde
f539f363-02710;13/1/2020;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2020;67800;25030;8;Beige
fb4fff5f-03859;18/1/2020;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2020;71400;24349;5;Rojo
9cb1b614-04188;23/1/2020;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;97600;14844;2;Negro
c5b0aa88-00220;15/4/2020;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2020;61800;26166;4;Plata
7c4f0c45-05803;4/12/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;15600;34914;4;Plata
363440ba-08238;9/2/2020;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;104100;13613;1;Blanco
a75ca67c-02891;17/9/2020;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;109000;12686;2;Negro
b06212be-04288;16/9/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;30200;29877;1;Blanco
1e15f7b0-07292;25/11/2021;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;83100;17589;4;Plata
b43b37dc-03607;24/3/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;27600;32642;2;Negro
f367e2f8-01753;28/9/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;31800;31847;7;Verde
768a3984-02472;8/11/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;30100;29896;6;Azul
2d7c861a-00466;13/7/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2021;58700;22209;2;Negro
ba341919-02599;16/3/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2021;58100;24595;6;Azul
94f5f4e5-06017;10/9/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2022;44400;24917;4;Plata
0f311877-08710;3/9/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;90600;11625;4;Plata
eef3ea50-07533;13/1/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;29200;32339;4;Plata
0e11586d-09814;6/8/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2022;47300;28912;1;Blanco
30fece8c-01021;15/11/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;91300;9221;8;Beige
50db0236-03430;10/4/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;27500;30389;8;Beige
464cea47-10430;11/5/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;97400;12610;1;Blanco
820ca092-08974;2/2/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;106700;8577;4;Plata
8cef4263-07424;20/5/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;25700;30729;5;Rojo
05988318-10446;4/3/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;86900;10054;4;Plata
b5df0703-00009;1/5/2021;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;112500;9751;8;Beige
4e99302b-01253;8/4/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;28200;32528;4;Plata
46ea9e11-10080;15/7/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2021;67800;20486;6;Azul
2d0771e7-10377;7/4/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2021;61400;21698;8;Beige
8cf7a1e5-02268;24/11/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;12600;35482;1;Blanco
760b498c-04542;14/6/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;92900;11190;4;Plata
d07833c5-07698;7/10/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;96900;12705;4;Plata
b2e25dd0-08420;3/6/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;99200;7725;1;Blanco
c8dabbd4-00384;23/2/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;86600;10111;3;Gris
3b8c65cc-04902;1/12/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;100400;9770;6;Azul
5793ea1c-00213;24/9/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;29600;29991;8;Beige
5bff3190-02133;9/6/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2021;58600;19956;3;Gris
57b74b2f-04863;2/10/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;16100;34819;5;Rojo
1f2bd018-05706;24/7/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2022;38000;30673;3;Gris
16e6ed69-06987;4/8/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2022;47800;28817;8;Beige
3da5f36d-05748;6/1/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;93800;11019;5;Rojo
d5729539-01299;1/9/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2022;37200;26280;3;Gris
3f684c74-08491;27/9/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;105700;8766;4;Plata
00c6c121-03879;1/3/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;101900;7214;8;Beige
11d88cff-07593;17/6/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;14200;35179;4;Plata
e87cb845-09187;21/7/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;24500;33229;2;Negro
cef98e48-03600;29/3/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;15600;34914;3;Gris
27026b8b-09924;24/3/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2020;68900;15734;6;Azul
1d92e003-06326;25/6/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;77100;16453;4;Plata
947048ba-05633;22/4/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2021;53400;23213;6;Azul
2ef46016-03379;1/9/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;15900;34857;2;Negro
fe3dd13f-06415;6/4/2021;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2021;51300;28154;4;Plata
c2f0e55e-01944;21/12/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2021;67900;22739;8;Beige
adebfec8-04790;8/4/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;82200;13216;3;Gris
e4960e64-07163;26/6/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2022;42000;25371;4;Plata
2208ba2a-02873;30/1/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;33200;29309;8;Beige
a75abe8c-01708;11/10/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;107800;6097;2;Negro
9052330a-05282;23/2/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2021;58200;22304;8;Beige
c2aa9903-04709;7/12/2021;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2020;62500;23762;8;Beige
24101188-05908;19/3/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2022;38300;28344;5;Rojo
dd131854-10328;19/11/2021;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;85400;14882;5;Rojo
0bdcefa3-06039;11/3/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;26500;30578;4;Plata
c378ae28-00460;24/9/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2022;40500;27927;5;Rojo
bf82d942-00472;17/4/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;16300;34781;7;Verde
36e2a58f-00518;18/11/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;24500;33229;3;Gris
c7563092-05606;22/8/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2023;26500;30578;5;Rojo
24b7f429-09690;30/6/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;115500;3787;2;Negro
6998150d-00660;15/9/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;89700;14068;1;Blanco
1055a7fb-04042;11/12/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;87300;12250;7;Verde
b2447756-02172;17/12/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2022;45100;24784;7;Verde
74c3c043-07559;13/9/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2022;38700;30540;4;Plata
bced798d-05307;19/6/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2022;44200;27227;7;Verde
f20fbf15-08064;27/7/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2024;14100;35198;2;Negro
ce2182f7-04610;19/8/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2021;54300;25314;5;Rojo
ab586436-02548;25/6/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2022;42900;27473;7;Verde
903e6c44-02611;31/3/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2020;65400;18669;4;Plata
9cd1c2e2-05478;26/9/2022;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2019;95100;13045;5;Rojo
4dcb525e-03807;14/3/2024;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2020;71300;15280;3;Gris
13b18817-03834;12/6/2023;36;Hyundai;Santa Fe;2018;En produccion;Diesel;Automatica;7;SUV grande;Media;45000;2018;106100;6419;1;Blanco
b19f1cc6-00878;20/1/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2021;63700;16880;2;Negro
9a86f8d9-04142;6/6/2023;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2022;48100;23545;3;Gris
7ad5c022-03857;23/3/2023;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2021;66900;18362;2;Negro
afe4e139-10294;10/12/2023;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2022;42600;24471;6;Azul
38207a88-10040;17/3/2022;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2022;46600;25817;8;Beige
fdd79b36-09765;5/9/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2024;12400;31573;2;Negro
98d78642-09591;27/12/2022;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2021;53800;22586;3;Gris
f88d7180-07090;1/8/2022;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2022;41700;26642;8;Beige
4d3d421a-04744;3/7/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2021;64800;16695;1;Blanco
63858538-03623;26/8/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2023;27500;27012;7;Verde
f5ce16b3-00752;18/9/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2024;14800;31169;5;Rojo
631a5e3a-06974;19/6/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2024;16300;30917;1;Blanco
4cc58d98-09175;26/6/2023;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2023;26200;29251;5;Rojo
a710e236-03901;29/6/2022;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2022;43400;26356;2;Negro
a2bbe101-08355;17/12/2021;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2021;60300;23512;1;Blanco
0ce5f0cf-05107;22/4/2023;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2021;50300;21155;6;Azul
28eb1dc9-03959;8/5/2023;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2023;26800;29150;4;Plata
e12710cf-02676;9/6/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2023;32500;26171;3;Gris
198636d9-03517;17/2/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2024;16800;30833;8;Beige
4d8bdeca-10340;4/2/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2024;13600;31371;5;Rojo
e924aab9-09863;3/9/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2024;15800;31001;8;Beige
10bbf485-05604;12/8/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2021;61600;17234;5;Rojo
5072d46d-02622;1/7/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2023;31600;26322;2;Negro
31788b4a-03559;17/3/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2022;46500;21795;2;Negro
a9b54bdc-04616;25/10/2022;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2022;47500;25666;3;Gris
ff945fc8-07658;18/10/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2023;25200;27399;2;Negro
6da4ea82-07109;15/4/2021;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2021;66700;22434;3;Gris
2f04753d-06109;5/10/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2024;16200;30934;7;Verde
04d86fcb-01706;11/11/2023;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2022;39900;24925;4;Plata
4a03723a-07555;5/6/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2022;38200;23192;2;Negro
3e7cf57d-02533;17/4/2023;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2021;55600;20263;6;Azul
fa906d5a-00457;14/3/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2021;50000;19186;7;Verde
731992c5-08588;30/11/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2023;30000;26591;8;Beige
a6356eff-08439;14/9/2023;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2023;27300;29065;6;Azul
4fdafc73-08105;18/2/2023;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2023;26600;29183;6;Azul
7c8320b6-03260;28/8/2024;37;Hyundai;Staria;2021;En produccion;Diesel;Automatica;9;Monovolumen;Media;40000;2024;16100;30950;3;Gris
